coef,feature
0.046,"APQ_SR,APQ_SR_29"
0.042,"APQ_SR,APQ_SR_20A_WAS_MISSING"
0.042,"CBCL,CBCL_24"
0.040,"NIH_Scores,NIH7_Pattern_P"
0.040,"APQ_SR,APQ_SR_05"
0.036,"SRS,SRS_56"
0.036,"SympChck,CSC_37P"
0.033,"CBCL,CBCL_05"
0.033,"APQ_P,APQ_P_05"
0.032,"SympChck,CSC_21C"
0.030,"APQ_SR,APQ_SR_20"
0.026,"SDQ,SDQ_03"
0.026,"CBCL,CBCL_33"
0.026,"SRS,SRS_40"
0.025,"PSI,PSI_16"
0.024,"APQ_SR,APQ_SR_18"
0.024,"SympChck,CSC_52C"
0.024,"CBCL,CBCL_18"
0.023,"APQ_P,APQ_P_18"
0.022,"ESWAN,MDD_4"
0.022,"SWAN,SWAN_09"
0.020,"APQ_SR,APQ_SR_16"
0.019,"C3SR,C3SR_07"
0.019,"RBS,RBS_05"
0.018,"C3SR,C3SR_37"
0.017,"SDQ,SDQ_06"
0.014,"SympChck,CSC_55cP"
0.014,"SympChck,CSC_53P"
0.013,"PreInt_DevHx,temp_07"
0.013,"SCQ,SCQ_22"
0.013,"APQ_SR,APQ_SR_14A_WAS_MISSING"
0.012,"APQ_SR,APQ_SR_17"
0.011,"CBCL,CBCL_63"
0.010,"DTS,DTS_05"
0.010,"APQ_SR,APQ_SR_41"
0.009,"MFQ_P,MFQ_P_03"
0.009,"ESWAN,MDD_5"
0.007,"SCARED_P,SCARED_P_16"
0.006,"SympChck,CSC_17P"
0.005,"APQ_P,APQ_P_03"
0.005,"SympChck,CSC_27P"
0.004,"SympChck,CSC_23P"
0.002,"SCQ,SCQ_39"
0.001,"SWAN,SWAN_15"
0.001,"APQ_SR,APQ_SR_34"
-0.006,"DTS,DTS_14"
-0.007,"APQ_P,APQ_P_32"
-0.008,"SympChck,CSC_55aP"
-0.012,"ESWAN,DMDD_1A"
-0.012,"CBCL,CBCL_71"
-0.013,"SDQ,SDQ_22"
-0.015,"SympChck,CSC_34C"
-0.017,"RBS,RBS_18"
-0.018,"APQ_SR,APQ_SR_04A"
-0.018,"SCQ,SCQ_01"
-0.021,"PSI,PSI_27"
-0.024,"ICU_P,ICU_P_12"
-0.025,"APQ_P,APQ_P_15"
-0.025,"SCQ,SCQ_06"
-0.026,"CBCL,CBCL_20"
-0.026,"ESWAN,DMDD_2B"
-0.028,"ASSQ,ASSQ_24"
-0.031,"CBCL,CBCL_95"
-0.031,"APQ_SR,APQ_SR_21"
-0.032,"ARI_P,ARI_P_05"
-0.032,"PreInt_DevHx,birthweight_ozs_WAS_MISSING"
-0.037,"SAS,SAS_05"
-0.040,"SRS,SRS_59"
-0.040,"APQ_SR,APQ_SR_07A"
-0.041,"MFQ_P,MFQ_P_13"
-0.048,"SCQ,SCQ_20"
-0.048,"ICU_P,ICU_P_21"
-0.048,"DTS,DTS_08"
-0.048,"RBS,RBS_20"
-0.048,"CBCL,CBCL_106"
-0.052,"SympChck,CSC_35C"
-0.057,"APQ_P,APQ_P_36"
-0.057,"DTS,DTS_13"
-0.058,"PSI,PSI_26"
-0.060,"PreInt_DevHx,puberty"
-0.061,"APQ_SR,APQ_SR_07"
-0.061,"MFQ_P,MFQ_P_31"
-0.062,"ESWAN,DMDD_4A"
-0.062,"PreInt_DevHx,hospital_dur"
-0.067,"ARI_P,ARI_P_03"
-0.072,"PreInt_DevHx,temp_08"
-0.072,"C3SR,C3SR_12"
-0.074,"SRS,SRS_26"
-0.075,"CBCL,CBCL_39"
-0.078,"ESWAN,Panic_A03A"
-0.078,"ESWAN,DMDD_2A"
-0.080,"ASSQ,ASSQ_21"
-0.080,"CBCL,CBCL_25"
-0.085,"SRS,SRS_47"
-0.087,"SRS,SRS_65"
-0.089,"SympChck,CSC_33P"
-0.090,"CBCL,CBCL_92"
-0.091,"C3SR,C3SR_23"
-0.093,"APQ_P,APQ_P_31"
-0.100,"SCQ,SCQ_10"
-0.103,"ESWAN,Panic_A03B"
-0.104,"CBCL,CBCL_72"
-0.104,"SympChck,CSC_32C"
-0.108,"SCARED_P,SCARED_P_22"
-0.108,"SympChck,CSC_13P"
-0.113,"APQ_P,APQ_P_28"
-0.118,"ESWAN,DMDD_3B"
-0.120,"C3SR,C3SR_06"
-0.123,"CBCL,CBCL_73"
-0.124,"APQ_P,APQ_P_24"
-0.125,"CBCL,CBCL_83"
-0.125,"SympChck,CSC_32P"
-0.127,"CBCL,CBCL_17"
-0.130,"MFQ_P,MFQ_P_24"
-0.131,"ASSQ,ASSQ_01"
-0.131,"ICU_P,ICU_P_16"
-0.140,"Barratt,financialsupport"
-0.142,"CBCL,CBCL_80"
-0.142,"SWAN,SWAN_04"
-0.142,"ESWAN,DMDD_5B"
-0.147,"C3SR,C3SR_20"
-0.148,"SympChck,CSC_41C"
-0.152,"CBCL,CBCL_67"
-0.156,"SCARED_P,SCARED_P_06"
-0.163,"PSI,PSI_34"
-0.170,"RBS,RBS_02"
-0.170,"APQ_P,APQ_P_21"
-0.172,"ICU_P,ICU_P_13"
-0.173,"ASSQ,ASSQ_04"
-0.186,"APQ_SR,APQ_SR_04"
-0.209,"MFQ_P,MFQ_P_22"
-0.210,"SympChck,CSC_41P"
-0.242,"PreInt_DevHx,newborn_problems_WAS_MISSING"
-0.248,"CBCL,CBCL_85"
-0.255,"SCQ,SCQ_16"
-0.257,"SCQ,SCQ_11"
-0.271,"ASSQ,ASSQ_06"
-0.271,"PreInt_DevHx,birthweight_lbs_WAS_MISSING"
-0.275,"APQ_P,APQ_P_37"
-0.298,"SAS,SAS_10"
-0.304,"ICU_P,ICU_P_03"
-0.311,"CBCL,CBCL_108"
-0.319,"PreInt_DevHx,newborn_problems"
-0.375,"C3SR,C3SR_25"
-0.510,"APQ_P,APQ_P_42"
