coef,feature
-0.023,"SDQ,SDQ_30_WAS_MISSING"
-0.023,"SRS,SRS_02"
-0.023,"SRS,SRS_15"
-0.024,"C3SR,C3SR_06"
-0.024,"ESWAN,DMDD_4B"
-0.024,"SCQ,SCQ_39"
-0.024,"SCQ,SCQ_30"
-0.024,"C3SR,C3SR_35"
-0.024,"SRS,SRS_48"
-0.025,"SympChck,CSC_09C"
-0.025,"SDQ,SDQ_28_WAS_MISSING"
-0.025,"SCQ,SCQ_32"
-0.025,"CBCL,CBCL_52"
-0.025,"SympChck,CSC_55iP"
-0.026,"SDQ,SDQ_29_a_WAS_MISSING"
-0.026,"ASSQ,ASSQ_02"
-0.026,"ESWAN,SocAnx_04B"
-0.027,"SympChck,CSC_19P"
-0.027,"APQ_SR,APQ_SR_20A_WAS_MISSING"
-0.027,"SympChck,CSC_55aC"
-0.028,"APQ_SR,APQ_SR_33"
-0.028,"SRS,SRS_58"
-0.028,"SAS,SAS_01"
-0.028,"ICU_P,ICU_P_24"
-0.028,"APQ_SR,APQ_SR_01"
-0.029,"CBCL,CBCL_80"
-0.029,"CBCL,CBCL_01"
-0.030,"C3SR,C3SR_03"
-0.030,"APQ_SR,APQ_SR_03"
-0.030,"SRS,SRS_05"
-0.031,"SDQ,SDQ_29_d_WAS_MISSING"
-0.031,"RBS,RBS_24"
-0.031,"SRS,SRS_40"
-0.031,"CBCL,CBCL_14"
-0.031,"RBS,RBS_05"
-0.032,"ESWAN,MDD_5"
-0.032,"APQ_SR,APQ_SR_34"
-0.032,"ESWAN,Panic_B07"
-0.033,"SRS,SRS_43"
-0.033,"SDQ,SDQ_29_b_WAS_MISSING"
-0.033,"SympChck,CSC_11C"
-0.033,"RBS,RBS_21"
-0.033,"ESWAN,Panic_B03"
-0.033,"APQ_SR,APQ_SR_13"
-0.034,"SCARED_P,SCARED_P_41"
-0.034,"Basic_Demos,Sex"
-0.034,"SympChck,CSC_06C"
-0.034,"SRS,SRS_26"
-0.034,"SRS,SRS_50"
-0.035,"APQ_P,APQ_P_01"
-0.035,"APQ_SR,APQ_SR_28"
-0.035,"SCQ,SCQ_34"
-0.036,"RBS,RBS_23"
-0.036,"APQ_P,APQ_P_13"
-0.036,"C3SR,C3SR_25"
-0.036,"SCARED_P,SCARED_P_29"
-0.036,"ESWAN,DMDD_8B"
-0.037,"RBS,RBS_25"
-0.038,"SympChck,CSC_55hC"
-0.038,"PreInt_DevHx,temp_03"
-0.038,"SRS,SRS_12"
-0.039,"RBS,RBS_11"
-0.039,"APQ_P,APQ_P_20"
-0.039,"ESWAN,DMDD_9B"
-0.039,"SCQ,SCQ_05"
-0.040,"SRS,SRS_51"
-0.040,"CBCL,CBCL_66"
-0.040,"ESWAN,DMDD_3A"
-0.041,"APQ_P,APQ_P_33"
-0.041,"APQ_P,APQ_P_30"
-0.041,"APQ_P,APQ_P_04"
-0.041,"ASSQ,ASSQ_06"
-0.042,"ESWAN,DMDD_1B"
-0.043,"SympChck,CSC_33P"
-0.044,"APQ_SR,APQ_SR_19"
-0.044,"SRS,SRS_49"
-0.045,"ICU_P,ICU_P_08"
-0.046,"CBCL,CBCL_63"
-0.047,"CBCL,CBCL_56F"
-0.047,"C3SR,C3SR_20"
-0.048,"SCARED_P,SCARED_P_02"
-0.049,"SCQ,SCQ_10"
-0.050,"PreInt_DevHx,delivery"
-0.051,"APQ_SR,APQ_SR_14"
-0.051,"CBCL,CBCL_11"
-0.051,"SympChck,CSC_21P"
-0.053,"C3SR,C3SR_23"
-0.053,"CBCL,CBCL_13"
-0.053,"ESWAN,Panic_B05"
-0.054,"SympChck,CSC_35P"
-0.057,"RBS,RBS_22"
-0.057,"NIH_Scores,NIH7_Complete"
-0.058,"CBCL,CBCL_64"
-0.059,"CBCL,CBCL_60"
-0.059,"ICU_P,ICU_P_14"
-0.059,"SympChck,CSC_46C"
-0.060,"PreInt_DevHx,m_birthage"
-0.061,"PhenX_Neighborhood,PhenX_NS_03"
-0.062,"SCQ,SCQ_04"
-0.063,"SympChck,CSC_35C"
-0.063,"SympChck,CSC_48C"
-0.064,"SympChck,CSC_55iC"
-0.064,"SRS,SRS_45"
-0.065,"SympChck,CSC_15P"
-0.065,"ASSQ,ASSQ_14"
-0.065,"RBS,RBS_19"
-0.066,"CBCL,CBCL_75"
-0.066,"CBCL,CBCL_59"
-0.067,"PreInt_DevHx,temp_07"
-0.067,"ESWAN,Panic_B10"
-0.067,"APQ_P,APQ_P_09"
-0.068,"PhenX_Neighborhood,PhenX_NS_01"
-0.068,"SympChck,CSC_04P"
-0.068,"C3SR,C3SR_18"
-0.070,"SDQ,SDQ_17"
-0.070,"SRS,SRS_21"
-0.071,"C3SR,C3SR_02"
-0.073,"ASSQ,ASSQ_11"
-0.073,"APQ_P,APQ_P_11"
-0.074,"APQ_SR,APQ_SR_23"
-0.074,"SRS,SRS_28"
-0.074,"CBCL,CBCL_99"
-0.076,"PreInt_DevHx,temp_10"
-0.077,"APQ_SR,APQ_SR_01A"
-0.077,"C3SR,C3SR_24"
-0.077,"SympChck,CSC_09P"
-0.080,"ESWAN,Panic_B06"
-0.080,"APQ_P,APQ_P_23"
-0.081,"SympChck,CSC_49P"
-0.082,"SCQ,SCQ_22"
-0.083,"SDQ,SDQ_04"
-0.083,"SympChck,CSC_06P"
-0.083,"PreInt_DevHx,temp_04"
-0.084,"SCQ,SCQ_36"
-0.085,"ESWAN,DMDD_3C"
-0.086,"ESWAN,MDD_3A"
-0.088,"SCQ,SCQ_12"
-0.092,"APQ_P,APQ_P_27"
-0.093,"APQ_P,APQ_P_40"
-0.097,"SCQ,SCQ_03"
-0.104,"SympChck,CSC_14P"
-0.109,"PSI,PSI_06"
-0.109,"SRS,SRS_55"
-0.112,"SympChck,CSC_51P"
-0.115,"ESWAN,DMDD_3B"
-0.136,"APQ_SR,APQ_SR_15A"
-0.139,"ESWAN,MDD_3B"
-0.141,"SCQ,SCQ_14"
-0.148,"SRS,SRS_17"
-0.150,"SympChck,CSC_53P"
