coef,feature
0.007,"APQ_SR,APQ_SR_15A"
0.007,"SCARED_P,SCARED_P_29"
0.006,"SympChck,CSC_11P"
0.006,"ESWAN,MDD_8B"
0.006,"CBCL,CBCL_05"
0.005,"C3SR,C3SR_20"
0.005,"SWAN,SWAN_14"
0.004,"PCIAT,PCIAT_08"
0.004,"SympChck,CSC_48P"
0.004,"SympChck,CSC_36P"
0.004,"SCARED_P,SCARED_P_37"
0.004,"PreInt_DevHx,newborn_problems_WAS_MISSING"
0.004,"SympChck,CSC_10P"
0.002,"ASSQ,ASSQ_08"
0.002,"IAT,IAT_16"
0.001,"CBCL,CBCL_20"
0.001,"CBCL,CBCL_21"
0.001,"ASSQ,ASSQ_03"
0.000,"SWAN,SWAN_08"
-0.000,"SympChck,CSC_28C"
-0.001,"DTS,DTS_04"
-0.001,"RBS,RBS_17"
-0.001,"APQ_SR,APQ_SR_24"
-0.005,"SAS,SAS_06"
-0.006,"PreInt_DevHx,temp_07"
-0.008,"C3SR,C3SR_10"
-0.009,"SympChck,CSC_55aP"
-0.009,"SAS,SAS_01"
-0.010,"ARI_P,ARI_P_06"
-0.010,"SCQ,SCQ_34"
-0.013,"PCIAT,PCIAT_11"
-0.016,"APQ_P,APQ_P_25"
-0.021,"APQ_P,APQ_P_03"
-0.021,"CBCL,CBCL_105"
-0.022,"APQ_SR,APQ_SR_26"
-0.026,"SympChck,CSC_46C"
-0.030,"ARI_P,ARI_P_05"
-0.030,"DTS,DTS_14"
-0.034,"CBCL,CBCL_93"
-0.034,"PreInt_EduHx,expulsion"
-0.038,"CBCL,CBCL_47"
-0.038,"SAS,SAS_02"
-0.042,"PreInt_EduHx,martial_arts"
-0.043,"SAS,SAS_04"
-0.045,"SympChck,CSC_28P"
-0.051,"CBCL,CBCL_58"
-0.052,"CBCL,CBCL_56B"
-0.061,"APQ_P,APQ_P_10"
-0.062,"PreInt_EduHx,school_difficulty"
-0.071,"SRS,SRS_21"
-0.071,"PreInt_DevHx,m_birthage_WAS_MISSING"
-0.075,"PreInt_EduHx,afterschool_other"
-0.080,"DTS,DTS_13"
-0.087,"C3SR,C3SR_01"
-0.090,"RBS,RBS_19"
-0.097,"DTS,DTS_03"
-0.104,"SympChck,CSC_29P"
-0.104,"SAS,SAS_09"
-0.121,"PreInt_EduHx,strength_english"
-0.124,"SDQ,SDQ_09"
-0.124,"PreInt_EduHx,strength_math"
-0.140,"APQ_SR,APQ_SR_03"
-0.176,"SDQ,SDQ_17"
