coef,feature
0.063,"MFQ_P,MFQ_P_19"
0.063,"SRS,SRS_04"
0.061,"RBS,RBS_14"
0.060,"C3SR,C3SR_04"
0.060,"SRS,SRS_22"
0.060,"CBCL,CBCL_27"
0.059,"SympChck,CSC_40C"
0.058,"ASSQ,ASSQ_09"
0.058,"SCARED_P,SCARED_P_12"
0.058,"SCARED_P,SCARED_P_36"
0.058,"SympChck,CSC_37C"
0.058,"MFQ_P,MFQ_P_16"
0.057,"ASSQ,ASSQ_22"
0.057,"PSI,PSI_32"
0.056,"ICU_P,ICU_P_22"
0.056,"SympChck,CSC_13C"
0.056,"CBCL,CBCL_94"
0.055,"SRS,SRS_37"
0.054,"CBCL,CBCL_50"
0.054,"CBCL,CBCL_68"
0.054,"CBCL,CBCL_102"
0.054,"SCARED_P,SCARED_P_21"
0.054,"CBCL,CBCL_104"
0.052,"SDQ,SDQ_19"
0.052,"ESWAN,MDD_8A"
0.052,"SympChck,CSC_55bP"
0.051,"SRS,SRS_23"
0.051,"PSI,PSI_29"
0.051,"CBCL,CBCL_38"
0.050,"PSI,PSI_27"
0.050,"SWAN,SWAN_07"
0.049,"IAT,IAT_19"
0.049,"NIH_Scores,NIH7_List"
0.048,"SCARED_P,SCARED_P_15"
0.048,"MFQ_P,MFQ_P_22"
0.048,"SRS,SRS_47"
0.048,"CIS_SR,CIS_SR_01"
0.048,"APQ_SR,APQ_SR_31"
0.047,"C3SR,C3SR_15"
0.047,"CBCL,CBCL_48"
0.046,"SympChck,CSC_47P"
0.045,"PreInt_EduHx,suspension"
0.045,"SympChck,CSC_50C"
0.045,"CBCL,CBCL_47"
0.045,"DTS,DTS_11"
0.045,"ESWAN,SocAnx_05"
0.045,"ICU_P,ICU_P_21"
0.045,"ASSQ,ASSQ_07"
0.044,"SDQ,SDQ_24"
0.044,"PreInt_DevHx,temp_09"
0.044,"SRS,SRS_63"
0.044,"PSI,PSI_21"
0.042,"ESWAN,MDD_1B"
0.042,"SCQ,SCQ_17"
0.042,"ESWAN,MDD_2A"
0.042,"CBCL,CBCL_56D"
0.041,"PSI,PSI_15"
0.041,"APQ_P,APQ_P_42"
0.040,"SWAN,SWAN_11"
0.040,"SCQ,SCQ_28"
0.040,"ICU_P,ICU_P_05"
0.040,"SDQ,SDQ_29_b"
0.039,"ASSQ,ASSQ_15"
0.039,"PSI,PSI_07"
0.039,"RBS,RBS_30"
0.038,"SRS,SRS_11"
0.038,"SCARED_P,SCARED_P_16"
0.038,"CBCL,CBCL_107"
0.038,"SympChck,CSC_39C"
0.037,"SCARED_P,SCARED_P_05"
0.037,"CBCL,CBCL_95"
0.037,"CBCL,CBCL_106"
0.037,"CBCL,CBCL_31"
0.036,"ASSQ,ASSQ_20"
0.036,"PreInt_EduHx,tutor"
0.035,"MFQ_P,MFQ_P_15"
0.035,"SWAN,SWAN_02"
0.035,"SCQ,SCQ_21"
0.034,"SDQ,SDQ_11"
0.034,"SWAN,SWAN_10"
0.033,"APQ_SR,APQ_SR_32"
0.032,"CBCL,CBCL_58"
0.032,"PCIAT,PCIAT_14"
0.032,"RBS,RBS_18"
0.032,"PreInt_DevHx,temp_06"
0.031,"SRS,SRS_39"
0.031,"MFQ_P,MFQ_P_11"
0.031,"CBCL,CBCL_72"
0.030,"DTS,DTS_02"
0.030,"ASSQ,ASSQ_16"
0.030,"SympChck,CSC_08C"
0.030,"RBS,RBS_37"
0.030,"ICU_P,ICU_P_17"
0.029,"PCIAT,PCIAT_12"
0.029,"SCQ,SCQ_15"
0.029,"PCIAT,PCIAT_06"
0.028,"CBCL,CBCL_35"
0.028,"APQ_P,APQ_P_16"
0.028,"ESWAN,Panic_B12"
0.028,"DTS,DTS_09"
0.027,"CBCL,CBCL_21"
0.027,"SAS,SAS_04"
0.026,"ASSQ,ASSQ_25"
0.025,"RBS,RBS_07"
0.025,"ICU_P,ICU_P_13"
0.025,"SWAN,SWAN_08"
0.025,"PreInt_DevHx,skill_age_06_WAS_MISSING"
0.025,"APQ_SR,APQ_SR_25"
0.025,"SCARED_P,SCARED_P_13"
0.024,"SCQ,SCQ_16"
0.024,"SDQ,SDQ_25"
0.024,"CBCL,CBCL_67"
0.023,"SympChck,CSC_07P"
0.023,"RBS,RBS_08"
0.023,"SRS,SRS_30"
0.023,"MFQ_P,MFQ_P_05"
0.023,"PCIAT,PCIAT_01"
0.023,"SympChck,CSC_44C"
0.023,"ESWAN,DMDD_7C"
0.022,"PreInt_DevHx,dev_normal"
0.022,"SCARED_P,SCARED_P_26"
0.022,"SDQ,SDQ_02"
0.022,"SRS,SRS_53"
0.021,"SDQ,SDQ_23"
0.021,"SWAN,SWAN_06"
0.021,"CBCL,CBCL_93"
0.020,"SympChck,CSC_32C"
0.020,"ESWAN,DMDD_9A"
0.019,"SympChck,CSC_12C"
0.019,"C3SR,C3SR_36"
0.019,"SRS,SRS_24"
0.019,"SympChck,CSC_12P"
0.019,"ICU_P,ICU_P_04"
0.019,"PCIAT,PCIAT_03"
0.018,"CBCL,CBCL_42"
0.018,"ASSQ,ASSQ_26"
0.018,"SDQ,SDQ_28"
0.018,"SDQ,SDQ_05"
0.017,"SRS,SRS_57"
0.017,"PCIAT,PCIAT_15"
0.017,"SympChck,CSC_39P"
0.016,"CBCL,CBCL_62"
0.016,"PreInt_DevHx,newborn_problems"
0.016,"SCARED_P,SCARED_P_24"
0.016,"SympChck,CSC_25C"
0.016,"SCQ,SCQ_06"
0.016,"CBCL,CBCL_15"
0.016,"SympChck,CSC_44P"
0.015,"ICU_P,ICU_P_03"
0.015,"CBCL,CBCL_76"
0.014,"ESWAN,Panic_A02B"
0.014,"SRS,SRS_59"
0.014,"CBCL,CBCL_18"
0.014,"PreInt_EduHx,current_religious_WAS_MISSING"
0.014,"SympChck,CSC_02C"
0.014,"APQ_P,APQ_P_32"
0.013,"SympChck,CSC_55cC"
0.013,"ESWAN,SocAnx_01"
0.013,"PreInt_DevHx,birthweight_lbs"
0.013,"CIS_SR,CIS_SR_07"
0.013,"APQ_P,APQ_P_26"
0.013,"SRS,SRS_42"
0.013,"ICU_P,ICU_P_19"
0.012,"SCQ,SCQ_38"
0.012,"PSI,PSI_01"
0.012,"CBCL,CBCL_40"
0.012,"ESWAN,DMDD_6A"
0.011,"SRS,SRS_56"
0.011,"SWAN,SWAN_16"
0.011,"APQ_SR,APQ_SR_11"
0.010,"APQ_P,APQ_P_29"
0.010,"SDQ,SDQ_10"
0.009,"SCARED_P,SCARED_P_33"
0.009,"PreInt_DevHx,labor_dur_WAS_MISSING"
0.009,"CBCL,CBCL_77"
0.008,"PSI,PSI_16"
0.008,"Barratt,financialsupport"
0.008,"MFQ_P,MFQ_P_34"
0.008,"RBS,RBS_12"
0.007,"PreInt_DevHx,growth_concerns"
0.007,"PreInt_DevHx,birthweight_lbs_WAS_MISSING"
0.006,"SCARED_P,SCARED_P_30"
0.006,"ESWAN,MDD_8B"
0.006,"ARI_P,ARI_P_03"
0.006,"CBCL,CBCL_44"
0.005,"SympChck,CSC_45P"
0.005,"PreInt_DevHx,premature"
0.004,"CBCL,CBCL_70"
0.004,"PreInt_EduHx,strength_foreignlanguage"
0.004,"SDQ,SDQ_27"
0.004,"APQ_P,APQ_P_34"
0.004,"PreInt_EduHx,repeated_grades"
0.004,"DTS,DTS_04"
0.004,"PreInt_EduHx,strength_history"
0.003,"C3SR,C3SR_14"
0.003,"SympChck,CSC_10P"
0.003,"RBS,RBS_34"
0.003,"CIS_SR,CIS_SR_12"
0.003,"MFQ_P,MFQ_P_20"
0.003,"PreInt_DevHx,complications"
0.002,"ASSQ,ASSQ_24"
0.002,"SCQ,SCQ_19"
0.001,"SCQ,SCQ_11"
0.001,"SRS,SRS_31"
0.001,"SympChck,CSC_03P"
0.001,"SWAN,SWAN_03"
0.001,"CBCL,CBCL_56B"
0.001,"ESWAN,Panic_A01B"
0.001,"CBCL,CBCL_24"
0.000,"PreInt_EduHx,strength_science"
0.000,"SRS,SRS_29"
-0.000,"SympChck,CSC_19P"
-0.001,"SRS,SRS_26"
-0.001,"APQ_SR,APQ_SR_09A_WAS_MISSING"
-0.001,"APQ_SR,APQ_SR_11A_WAS_MISSING"
-0.001,"APQ_SR,APQ_SR_07A_WAS_MISSING"
-0.001,"SDQ,SDQ_27_WAS_MISSING"
-0.001,"MFQ_P,MFQ_P_33"
-0.001,"PhenX_Neighborhood,PhenX_NS_02"
-0.001,"PreInt_EduHx,art"
-0.002,"CBCL,CBCL_14"
-0.002,"SympChck,CSC_55iP"
-0.002,"APQ_SR,APQ_SR_21"
-0.002,"SCARED_P,SCARED_P_22"
-0.003,"PreInt_EduHx,bestfriend"
-0.003,"APQ_P,APQ_P_35"
-0.003,"ESWAN,SocAnx_04B"
-0.004,"ASSQ,ASSQ_05"
-0.004,"SAS,SAS_01"
-0.004,"PreInt_DevHx,temp_05"
-0.005,"SRS,SRS_07"
-0.005,"CBCL,CBCL_80"
-0.005,"CBCL,CBCL_01"
-0.005,"ESWAN,Panic_B07"
-0.005,"C3SR,C3SR_03"
-0.005,"Basic_Demos,Sex"
-0.006,"ASSQ,ASSQ_02"
-0.006,"RBS,RBS_24"
-0.007,"ESWAN,MDD_5"
-0.007,"APQ_SR,APQ_SR_15A_WAS_MISSING"
-0.007,"SCARED_P,SCARED_P_29"
-0.007,"ESWAN,Panic_B03"
-0.008,"SCQ,SCQ_32"
-0.008,"SCQ,SCQ_39"
-0.008,"SympChck,CSC_06C"
-0.009,"RBS,RBS_05"
-0.009,"SRS,SRS_15"
-0.009,"SRS,SRS_52"
-0.009,"SympChck,CSC_09C"
-0.009,"SRS,SRS_51"
-0.010,"PreInt_DevHx,puberty"
-0.010,"ESWAN,DMDD_4B"
-0.011,"CBCL,CBCL_64"
-0.011,"SympChck,CSC_53C"
-0.011,"RBS,RBS_11"
-0.012,"APQ_SR,APQ_SR_34"
-0.012,"RBS,RBS_40"
-0.012,"APQ_SR,APQ_SR_26A_WAS_MISSING"
-0.013,"SCQ,SCQ_23"
-0.013,"APQ_SR,APQ_SR_03"
-0.013,"PreInt_EduHx,weakness_other"
-0.013,"RBS,RBS_21"
-0.013,"SympChck,CSC_33P"
-0.013,"SRS,SRS_50"
-0.015,"C3SR,C3SR_06"
-0.015,"SDQ,SDQ_29_a_WAS_MISSING"
-0.016,"SDQ,SDQ_30_WAS_MISSING"
-0.016,"APQ_SR,APQ_SR_13"
-0.016,"APQ_SR,APQ_SR_33"
-0.017,"SympChck,CSC_55hC"
-0.017,"SCARED_P,SCARED_P_41"
-0.017,"SRS,SRS_12"
-0.018,"SRS,SRS_43"
-0.018,"SympChck,CSC_55aC"
-0.019,"ESWAN,DMDD_3A"
-0.020,"APQ_SR,APQ_SR_28"
-0.020,"ESWAN,DMDD_8B"
-0.020,"SRS,SRS_05"
-0.020,"PreInt_EduHx,absent_other_WAS_MISSING"
-0.020,"CBCL,CBCL_66"
-0.021,"RBS,RBS_23"
-0.021,"ESWAN,DMDD_9B"
-0.021,"SDQ,SDQ_28_WAS_MISSING"
-0.021,"PreInt_DevHx,temp_03"
-0.021,"APQ_SR,APQ_SR_20A_WAS_MISSING"
-0.023,"APQ_P,APQ_P_04"
-0.023,"CBCL,CBCL_11"
-0.023,"APQ_SR,APQ_SR_01"
-0.023,"SCQ,SCQ_05"
-0.024,"CBCL,CBCL_13"
-0.024,"APQ_P,APQ_P_13"
-0.024,"RBS,RBS_25"
-0.025,"SRS,SRS_40"
-0.025,"IAT,IAT_18"
-0.025,"PreInt_EduHx,weakness_science"
-0.025,"IAT,IAT_03"
-0.026,"SCARED_P,SCARED_P_02"
-0.027,"SDQ,SDQ_29_d_WAS_MISSING"
-0.027,"APQ_P,APQ_P_01"
-0.027,"IAT,IAT_09"
-0.028,"PreInt_EduHx,absent_skipping"
-0.028,"APQ_P,APQ_P_20"
-0.028,"SDQ,SDQ_29_b_WAS_MISSING"
-0.028,"ICU_P,ICU_P_08"
-0.028,"SCQ,SCQ_34"
-0.030,"C3SR,C3SR_20"
-0.031,"SCQ,SCQ_04"
-0.031,"CBCL,CBCL_63"
-0.032,"SRS,SRS_49"
-0.032,"APQ_P,APQ_P_33"
-0.033,"NIH_Scores,NIH7_Complete"
-0.033,"ASSQ,ASSQ_06"
-0.033,"C3SR,C3SR_25"
-0.034,"CBCL,CBCL_56F"
-0.034,"SympChck,CSC_46C"
-0.035,"ASSQ,ASSQ_14"
-0.035,"PreInt_EduHx,afterschoolteams"
-0.037,"CIS_SR,CIS_SR_04"
-0.038,"SympChck,CSC_35P"
-0.038,"IAT,IAT_08"
-0.039,"ESWAN,DMDD_1B"
-0.041,"APQ_SR,APQ_SR_14"
-0.041,"PreInt_DevHx,delivery"
-0.042,"APQ_P,APQ_P_30"
-0.042,"IAT,IAT_07"
-0.043,"SympChck,CSC_21P"
-0.044,"APQ_SR,APQ_SR_19"
-0.044,"PreInt_DevHx,m_birthage"
-0.044,"SDQ,SDQ_17"
-0.045,"ESWAN,Panic_B05"
-0.047,"CBCL,CBCL_60"
-0.047,"SympChck,CSC_35C"
-0.047,"SRS,SRS_45"
-0.049,"ICU_P,ICU_P_14"
-0.049,"APQ_P,APQ_P_11"
-0.050,"SCQ,SCQ_10"
-0.050,"PreInt_EduHx,weakness_history"
-0.051,"ESWAN,Panic_B10"
-0.051,"RBS,RBS_22"
-0.052,"C3SR,C3SR_23"
-0.052,"SRS,SRS_28"
-0.053,"RBS,RBS_19"
-0.053,"C3SR,C3SR_02"
-0.054,"C3SR,C3SR_18"
-0.054,"ASSQ,ASSQ_11"
-0.055,"PreInt_DevHx,temp_07"
-0.055,"APQ_P,APQ_P_09"
-0.056,"SympChck,CSC_15P"
-0.056,"SympChck,CSC_49P"
-0.056,"SympChck,CSC_55iC"
-0.056,"APQ_P,APQ_P_23"
-0.058,"SympChck,CSC_48C"
-0.061,"SympChck,CSC_06P"
-0.061,"CBCL,CBCL_59"
-0.061,"PhenX_Neighborhood,PhenX_NS_03"
-0.061,"CBCL,CBCL_75"
-0.065,"PhenX_Neighborhood,PhenX_NS_01"
-0.065,"C3SR,C3SR_24"
-0.066,"APQ_SR,APQ_SR_23"
-0.066,"ESWAN,MDD_3A"
-0.066,"PreInt_DevHx,temp_10"
-0.066,"SympChck,CSC_04P"
-0.067,"SCQ,SCQ_12"
-0.069,"CBCL,CBCL_99"
-0.069,"SCQ,SCQ_36"
-0.070,"PreInt_DevHx,temp_04"
-0.070,"SympChck,CSC_09P"
-0.072,"ESWAN,DMDD_3C"
-0.072,"ESWAN,Panic_B06"
-0.074,"SRS,SRS_21"
-0.074,"SCQ,SCQ_22"
-0.076,"IAT,IAT_01"
-0.079,"APQ_P,APQ_P_27"
-0.080,"APQ_SR,APQ_SR_01A"
-0.083,"SDQ,SDQ_04"
-0.084,"APQ_P,APQ_P_40"
-0.093,"SCQ,SCQ_03"
-0.096,"SympChck,CSC_14P"
-0.097,"IAT,IAT_11"
-0.099,"SRS,SRS_55"
-0.099,"PSI,PSI_06"
-0.109,"SympChck,CSC_51P"
-0.117,"ESWAN,DMDD_3B"
-0.119,"SCQ,SCQ_14"
-0.128,"ESWAN,MDD_3B"
-0.134,"APQ_SR,APQ_SR_15A"
-0.146,"SympChck,CSC_53P"
-0.153,"SRS,SRS_17"
