coef,feature
0.062,"PreInt_EduHx,repeated_grades"
0.061,"MFQ_P,MFQ_P_29"
0.060,"PSI,PSI_07"
0.060,"SRS,SRS_30"
0.060,"CIS_P,CIS_P_01"
0.059,"SCARED_P,SCARED_P_36"
0.058,"C3SR,C3SR_38"
0.057,"SCARED_P,SCARED_P_39"
0.057,"CIS_P,CIS_P_07"
0.054,"CIS_P,CIS_P_08"
0.054,"SympChck,CSC_11P"
0.054,"RBS,RBS_08"
0.053,"ICU_P,ICU_P_17"
0.052,"SDQ,SDQ_16"
0.051,"PreInt_EduHx,strength_english"
0.042,"RBS,RBS_07"
0.035,"C3SR,C3SR_04"
0.034,"RBS,RBS_19"
0.033,"C3SR,C3SR_36"
0.032,"APQ_SR,APQ_SR_03"
0.032,"ASSQ,ASSQ_16"
0.031,"SympChck,CSC_31P"
0.030,"SympChck,CSC_31C"
0.030,"ESWAN,DMDD_6C"
0.028,"ICU_P,ICU_P_24"
0.028,"MFQ_P,MFQ_P_34"
0.027,"C3SR,C3SR_15"
0.027,"PreInt_DevHx,temp_03"
0.026,"SRS,SRS_31"
0.026,"SCARED_P,SCARED_P_10"
0.023,"RBS,RBS_37"
0.022,"IAT,IAT_05"
0.021,"CBCL,CBCL_51"
0.021,"ICU_P,ICU_P_13"
0.021,"SCARED_P,SCARED_P_05"
0.018,"PreInt_DevHx,premature"
0.017,"CBCL,CBCL_31"
0.015,"PreInt_EduHx,getalongkids_school"
0.014,"CBCL,CBCL_65"
0.014,"PreInt_DevHx,temp_10"
0.012,"SWAN,SWAN_11"
0.010,"ASSQ,ASSQ_15"
0.009,"SRS,SRS_19"
0.007,"SCQ,SCQ_09"
0.007,"APQ_SR,APQ_SR_12"
0.005,"IAT,IAT_09"
0.003,"SCQ,SCQ_05"
0.003,"SympChck,CSC_12C"
0.002,"SympChck,CSC_53C"
0.001,"IAT,IAT_12"
0.001,"SDQ,SDQ_26"
0.000,"SCQ,SCQ_40"
-0.004,"ESWAN,Panic_B07"
-0.005,"SCARED_P,SCARED_P_28"
-0.006,"SympChck,CSC_32P"
-0.007,"SCQ,SCQ_10"
-0.010,"SCQ,SCQ_16"
-0.010,"SCQ,SCQ_36"
-0.012,"CBCL,CBCL_85"
-0.016,"SympChck,CSC_17P"
-0.016,"SympChck,CSC_44C"
-0.017,"PreInt_EduHx,school_sports"
-0.022,"SDQ,SDQ_17"
-0.026,"C3SR,C3SR_28"
-0.027,"ICU_P,ICU_P_10"
-0.028,"PreInt_DevHx,skill_age_06_WAS_MISSING"
-0.036,"APQ_P,APQ_P_32"
-0.037,"SDQ,SDQ_27"
-0.041,"APQ_SR,APQ_SR_02"
-0.043,"PreInt_EduHx,bestfriend"
-0.044,"SWAN,SWAN_06"
-0.044,"ICU_P,ICU_P_04"
-0.045,"PSI,PSI_06"
-0.046,"APQ_P,APQ_P_31"
-0.046,"ARI_P,ARI_P_03"
-0.050,"SympChck,CSC_35P"
-0.056,"PreInt_EduHx,absent_ill"
-0.057,"APQ_P,APQ_P_28"
-0.058,"APQ_SR,APQ_SR_07"
-0.062,"PreInt_EduHx,dance"
-0.066,"SRS,SRS_47"
-0.070,"SCARED_P,SCARED_P_22"
-0.077,"APQ_SR,APQ_SR_13"
-0.084,"ICU_P,ICU_P_21"
-0.085,"PCIAT,PCIAT_06"
-0.086,"PreInt_DevHx,temp_09"
-0.086,"ASSQ,ASSQ_04"
-0.089,"CBCL,CBCL_08"
-0.091,"PreInt_EduHx,weakness_english"
-0.092,"RBS,RBS_13"
-0.093,"SympChck,CSC_33C"
-0.093,"CBCL,CBCL_81"
-0.094,"APQ_P,APQ_P_42"
-0.116,"APQ_P,APQ_P_35"
-0.116,"APQ_SR,APQ_SR_01A"
-0.121,"RBS,RBS_44"
-0.132,"C3SR,C3SR_20"
-0.194,"ICU_P,ICU_P_03"
-0.200,"C3SR,C3SR_21"
-0.263,"CBCL,CBCL_83"
-0.504,"C3SR,C3SR_25"
