coef,feature
0.027,"SDQ,SDQ_16"
0.025,"PreInt_DevHx,temp_11"
0.024,"RBS,RBS_12"
0.023,"SympChck,CSC_22C"
0.021,"CBCL,CBCL_63"
0.021,"SWAN,SWAN_13"
0.019,"DTS,DTS_01"
0.018,"CBCL,CBCL_66"
0.017,"SRS,SRS_01"
0.017,"RBS,RBS_38"
0.016,"SAS,SAS_03"
0.015,"ICU_P,ICU_P_08"
0.015,"SCARED_P,SCARED_P_25"
0.013,"SCARED_P,SCARED_P_02"
0.012,"SDQ,SDQ_29_d"
0.011,"ESWAN,DMDD_9C"
0.010,"APQ_P,APQ_P_36"
0.010,"SCARED_P,SCARED_P_36"
0.007,"CBCL,CBCL_40"
0.007,"CBCL,CBCL_79"
0.004,"SCARED_P,SCARED_P_10"
0.003,"CBCL,CBCL_08"
0.002,"ESWAN,DMDD_8B"
0.001,"SWAN,SWAN_11"
0.000,"SympChck,CSC_16P"
0.000,"APQ_SR,APQ_SR_32"
-0.002,"PSI,PSI_08"
-0.003,"ICU_P,ICU_P_13"
-0.003,"SympChck,CSC_26C"
-0.004,"ASSQ,ASSQ_01"
-0.004,"SAS,SAS_07"
-0.005,"SCQ,SCQ_34"
-0.005,"ESWAN,DMDD_1A"
-0.006,"SympChck,CSC_13P"
-0.006,"ESWAN,DMDD_3A"
-0.007,"DTS,DTS_09"
-0.009,"SCQ,SCQ_12"
-0.010,"CBCL,CBCL_73"
-0.011,"SDQ,SDQ_22"
-0.012,"ASSQ,ASSQ_04"
-0.020,"CBCL,CBCL_15"
-0.021,"CBCL,CBCL_57"
-0.023,"PSI,PSI_19"
-0.023,"SCQ,SCQ_11"
-0.024,"CBCL,CBCL_71"
-0.025,"SympChck,CSC_06C"
-0.026,"SCARED_P,SCARED_P_23"
-0.026,"SympChck,CSC_41C"
-0.028,"SCQ,SCQ_25"
-0.029,"CBCL,CBCL_82"
-0.029,"ESWAN,MDD_9"
-0.029,"SCQ,SCQ_30"
-0.030,"SRS,SRS_26"
-0.032,"ICU_P,ICU_P_16"
-0.032,"DTS,DTS_06"
-0.033,"RBS,RBS_40"
-0.033,"SCARED_P,SCARED_P_34"
-0.040,"CBCL,CBCL_32"
-0.041,"SCARED_P,SCARED_P_08"
-0.042,"SWAN,SWAN_05"
-0.042,"SCARED_P,SCARED_P_19"
-0.043,"PSI,PSI_24"
-0.043,"APQ_SR,APQ_SR_14A"
-0.043,"RBS,RBS_04"
-0.044,"CBCL,CBCL_112"
-0.044,"SympChck,CSC_07C"
-0.050,"CBCL,CBCL_06"
-0.050,"NIH_Scores,NIH7_Complete"
-0.052,"SCQ,SCQ_36"
-0.053,"SDQ,SDQ_04"
-0.054,"SAS,SAS_06"
-0.055,"CBCL,CBCL_72"
-0.058,"ICU_P,ICU_P_03"
-0.066,"MFQ_P,MFQ_P_19"
-0.066,"SympChck,CSC_32C"
-0.071,"APQ_P,APQ_P_15"
-0.075,"NIH_Scores,NIH7_Card"
-0.075,"SDQ,SDQ_30"
-0.076,"APQ_SR,APQ_SR_27"
-0.080,"APQ_SR,APQ_SR_01"
-0.081,"PSI,PSI_18"
-0.083,"SRS,SRS_15"
-0.083,"APQ_SR,APQ_SR_15"
-0.083,"SCARED_P,SCARED_P_22"
-0.084,"SDQ,SDQ_01"
-0.085,"SympChck,CSC_32P"
-0.087,"APQ_SR,APQ_SR_19"
-0.087,"SympChck,CSC_46C"
-0.090,"ICU_P,ICU_P_23"
-0.091,"MFQ_P,MFQ_P_11"
-0.094,"RBS,RBS_01"
-0.095,"MFQ_P,MFQ_P_24"
-0.099,"PreInt_DevHx,newborn_problems_WAS_MISSING"
-0.099,"SympChck,CSC_44P"
-0.101,"SympChck,CSC_08C"
-0.101,"APQ_SR,APQ_SR_01A"
-0.103,"SRS,SRS_47"
-0.104,"SAS,SAS_10"
-0.107,"ICU_P,ICU_P_11"
-0.109,"APQ_P,APQ_P_32"
-0.111,"SympChck,CSC_43P"
-0.112,"PSI,PSI_06"
-0.112,"SRS,SRS_53"
-0.112,"MFQ_P,MFQ_P_13"
-0.112,"APQ_SR,APQ_SR_21"
-0.113,"APQ_SR,APQ_SR_09A"
-0.114,"PreInt_DevHx,m_birthage"
-0.116,"SympChck,CSC_09C"
-0.123,"SCARED_P,SCARED_P_24"
-0.124,"APQ_P,APQ_P_22"
-0.126,"NIH_Scores,NIH7_Flanker"
-0.131,"ESWAN,MDD_3B"
-0.133,"SCQ,SCQ_24"
-0.133,"SympChck,CSC_33P"
-0.133,"SympChck,CSC_09P"
-0.134,"ICU_P,ICU_P_22"
-0.138,"SRS,SRS_02"
-0.140,"CBCL,CBCL_56D"
-0.140,"CBCL,CBCL_50"
-0.142,"ICU_P,ICU_P_21"
-0.143,"SRS,SRS_59"
-0.143,"CBCL,CBCL_16"
-0.147,"SAS,SAS_05"
-0.164,"APQ_P,APQ_P_25"
-0.166,"SympChck,CSC_41P"
-0.170,"SCQ,SCQ_01"
-0.173,"APQ_P,APQ_P_14"
-0.183,"CBCL,CBCL_81"
-0.193,"CBCL,CBCL_67"
-0.195,"ASSQ,ASSQ_06"
-0.196,"CBCL,CBCL_26"
-0.206,"SympChck,CSC_43C"
-0.211,"PreInt_DevHx,birthweight_lbs_WAS_MISSING"
-0.218,"PreInt_DevHx,labor_dur_WAS_MISSING"
-0.224,"PreInt_DevHx,puberty"
-0.227,"SRS,SRS_61"
-0.232,"APQ_P,APQ_P_37"
-0.232,"APQ_SR,APQ_SR_07"
-0.235,"PreInt_DevHx,newborn_problems"
-0.241,"ESWAN,SocAnx_04A"
-0.244,"CBCL,CBCL_20"
-0.246,"SCQ,SCQ_10"
-0.247,"PSI,PSI_34"
-0.249,"MFQ_P,MFQ_P_18"
-0.255,"CBCL,CBCL_25"
-0.260,"SympChck,CSC_44C"
-0.265,"Basic_Demos,Age"
-0.268,"PreInt_DevHx,hospital_dur"
-0.276,"ESWAN,DMDD_4A"
-0.312,"APQ_SR,APQ_SR_04"
-0.313,"NIH_Scores,NIH7_List"
-0.314,"APQ_SR,APQ_SR_23"
-0.316,"APQ_SR,APQ_SR_04A"
-0.340,"APQ_SR,APQ_SR_07A"
-0.341,"APQ_SR,APQ_SR_02"
-0.363,"APQ_P,APQ_P_42"
-0.364,"CBCL,CBCL_39"
-0.397,"APQ_P,APQ_P_24"
-0.414,"ICU_P,ICU_P_12"
-0.426,"SCQ,SCQ_16"
