coef,feature
0.036,"SCQ,SCQ_19"
0.036,"PSI,PSI_36"
0.036,"APQ_P,APQ_P_27"
0.036,"SympChck,CSC_02C"
0.036,"SympChck,CSC_35C"
0.036,"APQ_P,APQ_P_26"
0.035,"SRS,SRS_05"
0.035,"SympChck,CSC_55eP"
0.035,"CBCL,CBCL_23"
0.035,"MFQ_P,MFQ_P_24"
0.035,"ICU_P,ICU_P_02"
0.034,"CBCL,CBCL_59"
0.034,"ESWAN,SocAnx_04A"
0.034,"MFQ_P,MFQ_P_29"
0.033,"APQ_P,APQ_P_15"
0.033,"APQ_P,APQ_P_14"
0.033,"SympChck,CSC_37P"
0.032,"SRS,SRS_43"
0.032,"ESWAN,MDD_1A"
0.031,"MFQ_P,MFQ_P_03"
0.031,"SympChck,CSC_03P"
0.031,"SCARED_P,SCARED_P_10"
0.031,"SympChck,CSC_48P"
0.031,"PSI,PSI_14"
0.030,"MFQ_P,MFQ_P_22"
0.030,"SRS,SRS_25"
0.030,"CBCL,CBCL_41"
0.030,"SympChck,CSC_08P"
0.030,"SympChck,CSC_55iP"
0.029,"SDQ,SDQ_12"
0.029,"CBCL,CBCL_05"
0.029,"CBCL,CBCL_112"
0.028,"SympChck,CSC_40C"
0.028,"SCQ,SCQ_02"
0.028,"SDQ,SDQ_02"
0.028,"SCARED_P,SCARED_P_34"
0.027,"CBCL,CBCL_94"
0.027,"SRS,SRS_19"
0.027,"ESWAN,DMDD_6C"
0.027,"MFQ_P,MFQ_P_16"
0.026,"RBS,RBS_15"
0.026,"APQ_SR,APQ_SR_09A"
0.026,"MFQ_P,MFQ_P_31"
0.026,"CBCL,CBCL_98"
0.026,"CBCL,CBCL_18"
0.026,"SCQ,SCQ_13"
0.025,"CBCL,CBCL_107"
0.025,"SRS,SRS_39"
0.025,"CBCL,CBCL_103"
0.024,"SympChck,CSC_55iC"
0.024,"SDQ,SDQ_13"
0.024,"CBCL,CBCL_01"
0.024,"ESWAN,DMDD_10B"
0.024,"SympChck,CSC_25P"
0.024,"APQ_SR,APQ_SR_27"
0.023,"SCARED_P,SCARED_P_22"
0.023,"CBCL,CBCL_52"
0.023,"SWAN,SWAN_12"
0.023,"CBCL,CBCL_63"
0.023,"SympChck,CSC_13P"
0.023,"PSI,PSI_25"
0.023,"CBCL,CBCL_20"
0.022,"CBCL,CBCL_28"
0.022,"SCARED_P,SCARED_P_07"
0.022,"MFQ_P,MFQ_P_20"
0.022,"ESWAN,SocAnx_02"
0.022,"SympChck,CSC_32P"
0.022,"CBCL,CBCL_37"
0.022,"SCARED_P,SCARED_P_03"
0.022,"PSI,PSI_01"
0.022,"SRS,SRS_11"
0.021,"ESWAN,DMDD_9C"
0.021,"SympChck,CSC_01C"
0.021,"SympChck,CSC_50P"
0.021,"CBCL,CBCL_60"
0.021,"ICU_P,ICU_P_20"
0.020,"MFQ_P,MFQ_P_15"
0.020,"APQ_SR,APQ_SR_09"
0.020,"SympChck,CSC_35P"
0.020,"CBCL,CBCL_11"
0.020,"ARI_P,ARI_P_04"
0.020,"ICU_P,ICU_P_23"
0.020,"SympChck,CSC_48C"
0.019,"PhenX_Neighborhood,PhenX_NS_01"
0.019,"APQ_P,APQ_P_04"
0.019,"SCARED_P,SCARED_P_39"
0.019,"SympChck,CSC_37C"
0.018,"SDQ,SDQ_04"
0.018,"ASSQ,ASSQ_23"
0.018,"SCARED_P,SCARED_P_29"
0.018,"CBCL,CBCL_50"
0.018,"RBS,RBS_12"
0.018,"SWAN,SWAN_15"
0.018,"ASSQ,ASSQ_02"
0.017,"SWAN,SWAN_11"
0.017,"SDQ,SDQ_23"
0.017,"MFQ_P,MFQ_P_14"
0.016,"CBCL,CBCL_81"
0.016,"SWAN,SWAN_10"
0.016,"SDQ,SDQ_03"
0.016,"APQ_SR,APQ_SR_13"
0.016,"SympChck,CSC_18C"
0.015,"RBS,RBS_14"
0.015,"ESWAN,SocAnx_03"
0.015,"SympChck,CSC_09P"
0.015,"APQ_P,APQ_P_41"
0.015,"SympChck,CSC_03C"
0.015,"SCQ,SCQ_15"
0.015,"CBCL,CBCL_53"
0.014,"SympChck,CSC_40P"
0.014,"CBCL,CBCL_46"
0.014,"APQ_P,APQ_P_42"
0.013,"DTS,DTS_02"
0.013,"ICU_P,ICU_P_22"
0.013,"APQ_SR,APQ_SR_34"
0.012,"CBCL,CBCL_30"
0.012,"SCARED_P,SCARED_P_38"
0.012,"SCARED_P,SCARED_P_32"
0.012,"SCQ,SCQ_36"
0.012,"APQ_SR,APQ_SR_25"
0.012,"SCQ,SCQ_17"
0.012,"APQ_P,APQ_P_29"
0.012,"CBCL,CBCL_36"
0.011,"SympChck,CSC_20P"
0.011,"SRS,SRS_34"
0.011,"SDQ,SDQ_07"
0.011,"PreInt_DevHx,labor_dur_WAS_MISSING"
0.010,"ASSQ,ASSQ_07"
0.010,"CBCL,CBCL_109"
0.010,"APQ_P,APQ_P_18"
0.010,"PreInt_DevHx,temp_06"
0.010,"PSI,PSI_32"
0.009,"MFQ_P,MFQ_P_09"
0.009,"CBCL,CBCL_56A"
0.009,"SRS,SRS_31"
0.009,"SympChck,CSC_41P"
0.009,"APQ_P,APQ_P_13"
0.009,"SRS,SRS_17"
0.009,"PreInt_DevHx,temp_01"
0.009,"SCQ,SCQ_12"
0.009,"SCQ,SCQ_10"
0.009,"MFQ_P,MFQ_P_02"
0.009,"SRS,SRS_26"
0.008,"ESWAN,DMDD_1B"
0.008,"ESWAN,DMDD_9B"
0.008,"CBCL,CBCL_14"
0.008,"SWAN,SWAN_13"
0.008,"ESWAN,DMDD_10C"
0.007,"SRS,SRS_16"
0.007,"ESWAN,DMDD_7B"
0.007,"SympChck,CSC_02P"
0.007,"APQ_P,APQ_P_33"
0.007,"CBCL,CBCL_57"
0.007,"RBS,RBS_10"
0.007,"CBCL,CBCL_06"
0.006,"SDQ,SDQ_08"
0.006,"SWAN,SWAN_17"
0.006,"ESWAN,DMDD_3A"
0.006,"ASSQ,ASSQ_20"
0.006,"ICU_P,ICU_P_21"
0.006,"CBCL,CBCL_72"
0.006,"SympChck,CSC_42P"
0.005,"SympChck,CSC_11C"
0.005,"RBS,RBS_36"
0.005,"CBCL,CBCL_15"
0.005,"CBCL,CBCL_90"
0.005,"RBS,RBS_39"
0.005,"SAS,SAS_03"
0.005,"PSI,PSI_13"
0.004,"CBCL,CBCL_21"
0.004,"RBS,RBS_18"
0.004,"SCQ,SCQ_39"
0.004,"SympChck,CSC_22P"
0.004,"SCARED_P,SCARED_P_01"
0.004,"CBCL,CBCL_09"
0.004,"SRS,SRS_48"
0.003,"SCQ,SCQ_24"
0.003,"CBCL,CBCL_56C"
0.003,"APQ_P,APQ_P_11"
0.003,"PSI,PSI_35"
0.003,"CBCL,CBCL_101"
0.003,"SRS,SRS_52"
0.003,"APQ_SR,APQ_SR_31"
0.003,"SRS,SRS_54"
0.002,"APQ_SR,APQ_SR_15A"
0.002,"SympChck,CSC_45P"
0.002,"MFQ_P,MFQ_P_28"
0.002,"SympChck,CSC_50C"
0.002,"SympChck,CSC_45C"
0.002,"ESWAN,DMDD_2A"
0.002,"SRS,SRS_15"
0.001,"ESWAN,DMDD_1C"
0.001,"SympChck,CSC_31P"
0.000,"SympChck,CSC_23P"
0.000,"APQ_SR,APQ_SR_22"
-0.001,"APQ_SR,APQ_SR_20A_WAS_MISSING"
-0.001,"ESWAN,Panic_A01A"
-0.001,"SCARED_P,SCARED_P_27"
-0.002,"SympChck,CSC_14C"
-0.002,"APQ_SR,APQ_SR_20"
-0.002,"APQ_SR,APQ_SR_18"
-0.002,"APQ_SR,APQ_SR_03"
-0.002,"SCARED_P,SCARED_P_16"
-0.003,"SympChck,CSC_27P"
-0.003,"APQ_SR,APQ_SR_37"
-0.003,"ICU_P,ICU_P_03"
-0.003,"NIH_Scores,NIH7_Pattern"
-0.004,"SCARED_P,SCARED_P_14"
-0.004,"SympChck,CSC_07P"
-0.004,"APQ_SR,APQ_SR_26A_WAS_MISSING"
-0.005,"ICU_P,ICU_P_13"
-0.005,"SDQ,SDQ_27_WAS_MISSING"
-0.005,"DTS,DTS_09"
-0.005,"SympChck,CSC_49P"
-0.005,"SDQ,SDQ_29_a_WAS_MISSING"
-0.006,"CBCL,CBCL_34"
-0.006,"SympChck,CSC_04P"
-0.006,"PreInt_DevHx,temp_02"
-0.007,"RBS,RBS_29"
-0.007,"APQ_P,APQ_P_32"
-0.007,"RBS,RBS_09"
-0.007,"SympChck,CSC_49C"
-0.008,"ESWAN,Panic_B13"
-0.008,"SympChck,CSC_04C"
-0.009,"APQ_SR,APQ_SR_04A_WAS_MISSING"
-0.009,"PreInt_DevHx,m_birthage_WAS_MISSING"
-0.009,"NIH_Scores,NIH7_List"
-0.010,"CBCL,CBCL_03"
-0.010,"ESWAN,Panic_B10"
-0.010,"SCQ,SCQ_28"
-0.010,"CBCL,CBCL_95"
-0.010,"DTS,DTS_13"
-0.010,"APQ_P,APQ_P_03"
-0.011,"APQ_SR,APQ_SR_41"
-0.012,"SympChck,CSC_53C"
-0.012,"ESWAN,Panic_A01B"
-0.013,"APQ_P,APQ_P_23"
-0.014,"APQ_P,APQ_P_09"
-0.014,"SCQ,SCQ_21"
-0.014,"APQ_SR,APQ_SR_01A_WAS_MISSING"
-0.014,"SCQ,SCQ_07"
-0.015,"CBCL,CBCL_47"
-0.015,"APQ_SR,APQ_SR_06"
-0.016,"SympChck,CSC_43P"
-0.016,"PreInt_DevHx,temp_07"
-0.016,"APQ_P,APQ_P_21"
-0.016,"SRS,SRS_21"
-0.017,"ESWAN,MDD_2B"
-0.017,"APQ_SR,APQ_SR_15A_WAS_MISSING"
-0.017,"APQ_SR,APQ_SR_07A_WAS_MISSING"
-0.017,"APQ_SR,APQ_SR_11A_WAS_MISSING"
-0.018,"RBS,RBS_19"
-0.018,"APQ_SR,APQ_SR_09A_WAS_MISSING"
-0.019,"SCARED_P,SCARED_P_33"
-0.019,"ESWAN,MDD_9"
-0.019,"APQ_SR,APQ_SR_14A_WAS_MISSING"
-0.020,"PreInt_DevHx,puberty"
-0.021,"APQ_SR,APQ_SR_19"
-0.022,"SympChck,CSC_44P"
-0.022,"PreInt_DevHx,skill_age_06_WAS_MISSING"
-0.023,"ESWAN,Panic_A02B"
-0.024,"CBCL,CBCL_110"
-0.026,"SCQ,SCQ_22"
-0.027,"APQ_P,APQ_P_19"
-0.027,"SCQ,SCQ_08"
-0.028,"ESWAN,Panic_B05"
-0.029,"SAS,SAS_09"
-0.029,"ESWAN,MDD_7"
-0.030,"PreInt_DevHx,dev_normal"
-0.030,"CBCL,CBCL_104"
-0.031,"SAS,SAS_10"
-0.032,"SCQ,SCQ_34"
-0.032,"SDQ,SDQ_20"
-0.032,"SCQ,SCQ_03"
-0.034,"NIH_Scores,NIH7_Card"
-0.035,"SCQ,SCQ_35"
-0.035,"CBCL,CBCL_39"
-0.037,"PreInt_DevHx,labor_dur"
-0.037,"CBCL,CBCL_89"
-0.037,"ARI_P,ARI_P_06"
-0.037,"SCARED_P,SCARED_P_12"
-0.039,"SRS,SRS_47"
-0.040,"CBCL,CBCL_106"
-0.041,"SympChck,CSC_46C"
-0.041,"APQ_SR,APQ_SR_32"
-0.041,"CBCL,CBCL_02"
-0.042,"APQ_P,APQ_P_08"
-0.042,"DTS,DTS_08"
-0.042,"CBCL,CBCL_93"
-0.043,"CBCL,CBCL_73"
-0.043,"APQ_P,APQ_P_06"
-0.043,"SympChck,CSC_43C"
-0.044,"DTS,DTS_03"
-0.045,"APQ_SR,APQ_SR_26"
-0.046,"ICU_P,ICU_P_18"
-0.046,"SAS,SAS_02"
-0.046,"CBCL,CBCL_99"
-0.047,"ARI_P,ARI_P_05"
-0.053,"APQ_SR,APQ_SR_28"
-0.054,"SDQ,SDQ_17"
-0.057,"RBS,RBS_13"
-0.059,"DTS,DTS_14"
-0.062,"APQ_SR,APQ_SR_24"
-0.066,"SDQ,SDQ_01"
-0.067,"SCQ,SCQ_01"
-0.068,"SDQ,SDQ_09"
-0.077,"APQ_P,APQ_P_10"
