coef,feature
0.032,"SWAN,SWAN_03"
0.032,"CBCL,CBCL_56A"
0.031,"SCQ,SCQ_04"
0.031,"SCQ,SCQ_13"
0.031,"CBCL,CBCL_31"
0.031,"CBCL,CBCL_54"
0.030,"SympChck,CSC_25C"
0.030,"PreInt_DevHx,birthweight_ozs"
0.030,"SympChck,CSC_20P"
0.030,"CBCL,CBCL_85"
0.030,"NIH_Scores,NIH7_Card"
0.029,"ESWAN,MDD_1B"
0.029,"SCQ,SCQ_20"
0.029,"SWAN,SWAN_18"
0.029,"SCQ,SCQ_18"
0.029,"SCQ,SCQ_26"
0.029,"ESWAN,DMDD_10B"
0.028,"CBCL,CBCL_44"
0.028,"SympChck,CSC_45P"
0.028,"PreInt_DevHx,temp_10"
0.028,"CBCL,CBCL_51"
0.028,"SCARED_P,SCARED_P_40"
0.028,"MFQ_P,MFQ_P_04"
0.027,"SCQ,SCQ_39"
0.027,"SCARED_P,SCARED_P_16"
0.027,"CBCL,CBCL_101"
0.027,"CBCL,CBCL_56F"
0.026,"SympChck,CSC_22C"
0.026,"SCQ,SCQ_37"
0.026,"SympChck,CSC_27P"
0.026,"MFQ_P,MFQ_P_26"
0.026,"ESWAN,Panic_B01"
0.026,"ESWAN,DMDD_2C"
0.026,"PreInt_DevHx,temp_01"
0.025,"SCARED_P,SCARED_P_21"
0.025,"SympChck,CSC_14P"
0.025,"SympChck,CSC_37C"
0.025,"CBCL,CBCL_42"
0.025,"SympChck,CSC_06C"
0.025,"PreInt_DevHx,skill_age_06"
0.024,"SCARED_P,SCARED_P_19"
0.024,"CBCL,CBCL_56E"
0.023,"ESWAN,MDD_8B"
0.023,"SympChck,CSC_37P"
0.022,"SympChck,CSC_50C"
0.022,"CBCL,CBCL_47"
0.022,"SWAN,SWAN_04"
0.022,"ICU_P,ICU_P_07"
0.022,"CBCL,CBCL_27"
0.021,"SWAN,SWAN_17"
0.021,"ESWAN,SocAnx_05"
0.020,"SCQ,SCQ_38"
0.020,"ESWAN,DMDD_1C"
0.020,"SympChck,CSC_30C"
0.020,"CBCL,CBCL_32"
0.020,"SympChck,CSC_55bP"
0.020,"CBCL,CBCL_68"
0.020,"SWAN,SWAN_08"
0.019,"ESWAN,MDD_8A"
0.019,"PreInt_DevHx,complications"
0.019,"CBCL,CBCL_105"
0.018,"CBCL,CBCL_29"
0.018,"PreInt_DevHx,temp_02"
0.018,"MFQ_P,MFQ_P_11"
0.018,"CBCL,CBCL_100"
0.018,"SympChck,CSC_04P"
0.017,"SympChck,CSC_05C"
0.017,"SWAN,SWAN_07"
0.017,"CBCL,CBCL_58"
0.016,"ESWAN,SocAnx_01"
0.016,"SympChck,CSC_26P"
0.016,"PreInt_DevHx,temp_11"
0.016,"SCARED_P,SCARED_P_28"
0.016,"SympChck,CSC_02P"
0.016,"SCQ,SCQ_14"
0.015,"ICU_P,ICU_P_23"
0.015,"SympChck,CSC_55bC"
0.014,"CBCL,CBCL_62"
0.014,"CBCL,CBCL_17"
0.014,"CBCL,CBCL_25"
0.014,"MFQ_P,MFQ_P_05"
0.013,"ESWAN,SocAnx_02"
0.012,"CBCL,CBCL_01"
0.012,"CBCL,CBCL_97"
0.012,"ICU_P,ICU_P_15"
0.012,"PreInt_DevHx,preg_dur"
0.012,"SCARED_P,SCARED_P_15"
0.012,"CBCL,CBCL_56B"
0.012,"ESWAN,Panic_B03"
0.012,"CBCL,CBCL_36"
0.011,"CBCL,CBCL_99"
0.011,"MFQ_P,MFQ_P_27"
0.011,"CBCL,CBCL_21"
0.011,"CBCL,CBCL_35"
0.011,"CBCL,CBCL_56H"
0.011,"SympChck,CSC_05P"
0.011,"CBCL,CBCL_78"
0.010,"ESWAN,SocAnx_04A"
0.010,"SWAN,SWAN_16"
0.010,"SympChck,CSC_29C"
0.010,"SympChck,CSC_53P"
0.010,"CBCL,CBCL_95"
0.010,"SympChck,CSC_34C"
0.009,"CBCL,CBCL_76"
0.009,"CBCL,CBCL_104"
0.008,"MFQ_P,MFQ_P_07"
0.008,"SCARED_P,SCARED_P_08"
0.008,"SympChck,CSC_16C"
0.008,"CBCL,CBCL_16"
0.007,"CBCL,CBCL_87"
0.007,"SCARED_P,SCARED_P_30"
0.007,"SympChck,CSC_43C"
0.007,"ESWAN,Panic_A02B"
0.007,"SympChck,CSC_51P"
0.007,"CBCL,CBCL_57"
0.007,"CBCL,CBCL_08"
0.007,"SCARED_P,SCARED_P_41"
0.007,"CBCL,CBCL_89"
0.007,"SCQ,SCQ_25"
0.006,"SympChck,CSC_40P"
0.006,"CBCL,CBCL_109"
0.006,"MFQ_P,MFQ_P_28"
0.006,"CBCL,CBCL_05"
0.006,"PreInt_DevHx,skill_age_14"
0.006,"SCARED_P,SCARED_P_14"
0.004,"CBCL,CBCL_53"
0.004,"CBCL,CBCL_40"
0.004,"ICU_P,ICU_P_09"
0.004,"CBCL,CBCL_13"
0.003,"SCQ,SCQ_07"
0.003,"MFQ_P,MFQ_P_14"
0.002,"SympChck,CSC_28C"
0.002,"CBCL,CBCL_60"
0.002,"SympChck,CSC_01P"
0.002,"CBCL,CBCL_43"
0.002,"SympChck,CSC_35C"
0.002,"ESWAN,DMDD_10A"
0.001,"SympChck,CSC_04C"
0.001,"ESWAN,DMDD_8B"
0.001,"MFQ_P,MFQ_P_21"
0.001,"SympChck,CSC_17C"
0.001,"SCARED_P,SCARED_P_02"
0.001,"ICU_P,ICU_P_04"
0.000,"CBCL,CBCL_79"
0.000,"PreInt_DevHx,lost_skills"
0.000,"SCARED_P,SCARED_P_17"
0.000,"SCQ,SCQ_01"
-0.000,"SCQ,SCQ_30"
-0.000,"SympChck,CSC_32C"
-0.001,"CBCL,CBCL_48"
-0.001,"SympChck,CSC_21P"
-0.001,"SWAN,SWAN_05"
-0.002,"SympChck,CSC_55dC"
-0.002,"SympChck,CSC_50P"
-0.002,"SympChck,CSC_06P"
-0.002,"NIH_Scores,NIH7_Complete"
-0.002,"CBCL,CBCL_56C"
-0.002,"ESWAN,DMDD_2A"
-0.003,"CBCL,CBCL_04"
-0.003,"SympChck,CSC_19P"
-0.003,"SympChck,CSC_45C"
-0.003,"CBCL,CBCL_49"
-0.003,"CBCL,CBCL_80"
-0.003,"SympChck,CSC_15C"
-0.003,"SCARED_P,SCARED_P_37"
-0.004,"PreInt_DevHx,m_birthage"
-0.004,"ESWAN,MDD_4"
-0.004,"ESWAN,DMDD_5B"
-0.004,"SympChck,CSC_51C"
-0.004,"SCQ,SCQ_02"
-0.004,"SCQ,SCQ_17"
-0.004,"PreInt_DevHx,growth_concerns"
-0.005,"CBCL,CBCL_55"
-0.005,"SympChck,CSC_44C"
-0.006,"SCQ,SCQ_16"
-0.006,"MFQ_P,MFQ_P_20"
-0.006,"CBCL,CBCL_56G"
-0.007,"PreInt_DevHx,m_birthage_WAS_MISSING"
-0.007,"PreInt_DevHx,delivery"
-0.007,"ESWAN,DMDD_7A"
-0.007,"SCQ,SCQ_11"
-0.007,"SympChck,CSC_55iP"
-0.007,"CBCL,CBCL_111"
-0.007,"SWAN,SWAN_15"
-0.008,"SCARED_P,SCARED_P_09"
-0.008,"SympChck,CSC_49C"
-0.008,"SCQ,SCQ_31"
-0.008,"ESWAN,Panic_B06"
-0.009,"SCARED_P,SCARED_P_32"
-0.009,"ICU_P,ICU_P_12"
-0.009,"ESWAN,Panic_B02"
-0.009,"ESWAN,Panic_A01A"
-0.009,"SympChck,CSC_28P"
-0.010,"MFQ_P,MFQ_P_33"
-0.010,"ICU_P,ICU_P_11"
-0.010,"SympChck,CSC_23C"
-0.010,"PreInt_DevHx,temp_03"
-0.010,"CBCL,CBCL_15"
-0.010,"PreInt_DevHx,temp_04"
-0.010,"CBCL,CBCL_65"
-0.010,"PreInt_DevHx,birthweight_lbs_WAS_MISSING"
-0.011,"ESWAN,Panic_A03B"
-0.011,"SympChck,CSC_42P"
-0.011,"SympChck,CSC_18P"
-0.011,"CBCL,CBCL_98"
-0.011,"SCQ,SCQ_09"
-0.012,"SympChck,CSC_54C"
-0.012,"SCQ,SCQ_32"
-0.012,"Basic_Demos,Sex"
-0.012,"SympChck,CSC_44P"
-0.012,"CBCL,CBCL_38"
-0.012,"SympChck,CSC_52C"
-0.012,"ESWAN,MDD_6"
-0.013,"PreInt_DevHx,birthweight_ozs_WAS_MISSING"
-0.013,"CBCL,CBCL_74"
-0.013,"CBCL,CBCL_108"
-0.013,"ICU_P,ICU_P_19"
-0.013,"SympChck,CSC_25P"
-0.014,"CBCL,CBCL_19"
-0.014,"SympChck,CSC_31P"
-0.015,"CBCL,CBCL_20"
-0.015,"SympChck,CSC_47C"
-0.015,"NIH_Scores,NIH7_Pattern"
-0.016,"ESWAN,DMDD_5A"
-0.016,"ESWAN,DMDD_3A"
-0.016,"CBCL,CBCL_84"
-0.016,"CBCL,CBCL_41"
-0.016,"CBCL,CBCL_30"
-0.016,"MFQ_P,MFQ_P_13"
-0.016,"SympChck,CSC_55cP"
-0.017,"CBCL,CBCL_63"
-0.018,"SympChck,CSC_35P"
-0.019,"CBCL,CBCL_107"
-0.019,"SWAN,SWAN_09"
-0.019,"CBCL,CBCL_09"
-0.019,"ESWAN,DMDD_8A"
-0.020,"ICU_P,ICU_P_10"
-0.021,"MFQ_P,MFQ_P_31"
-0.022,"CBCL,CBCL_02"
-0.022,"SCQ,SCQ_12"
-0.022,"SympChck,CSC_22P"
-0.022,"SCQ,SCQ_34"
-0.022,"CBCL,CBCL_45"
-0.022,"SympChck,CSC_12C"
-0.023,"PreInt_DevHx,temp_06"
-0.023,"ESWAN,Panic_B04"
-0.023,"SympChck,CSC_23P"
-0.024,"SWAN,SWAN_02"
-0.024,"PreInt_DevHx,complications_WAS_MISSING"
-0.024,"SCQ,SCQ_36"
-0.024,"SympChck,CSC_09C"
-0.024,"SympChck,CSC_52P"
-0.024,"PreInt_DevHx,temp_08"
-0.025,"CBCL,CBCL_110"
-0.025,"ICU_P,ICU_P_14"
-0.025,"CBCL,CBCL_64"
-0.025,"CBCL,CBCL_93"
-0.026,"CBCL,CBCL_70"
-0.026,"SCARED_P,SCARED_P_35"
-0.027,"PreInt_DevHx,temp_09"
-0.027,"SympChck,CSC_07C"
-0.028,"ESWAN,DMDD_3C"
-0.028,"CBCL,CBCL_69"
-0.028,"ESWAN,DMDD_4A"
-0.029,"SCQ,SCQ_35"
-0.030,"SympChck,CSC_21C"
-0.030,"SympChck,CSC_12P"
-0.030,"SCARED_P,SCARED_P_34"
-0.031,"MFQ_P,MFQ_P_25"
-0.032,"SympChck,CSC_54P"
-0.032,"SympChck,CSC_13C"
-0.032,"ESWAN,DMDD_6A"
-0.032,"SCARED_P,SCARED_P_27"
-0.033,"CBCL,CBCL_77"
-0.034,"CBCL,CBCL_82"
-0.034,"SympChck,CSC_32P"
-0.034,"ICU_P,ICU_P_02"
-0.034,"SympChck,CSC_46C"
-0.035,"SCARED_P,SCARED_P_03"
-0.036,"CBCL,CBCL_11"
-0.037,"NIH_Scores,NIH7_List"
-0.037,"PreInt_DevHx,skill_age_14_WAS_MISSING"
-0.038,"ICU_P,ICU_P_20"
-0.038,"PreInt_DevHx,hospital_dur"
-0.038,"ESWAN,DMDD_4B"
-0.039,"CBCL,CBCL_66"
-0.040,"SympChck,CSC_07P"
-0.040,"SympChck,CSC_16P"
-0.040,"ESWAN,DMDD_3B"
-0.040,"SympChck,CSC_34P"
-0.040,"SympChck,CSC_03P"
-0.041,"ICU_P,ICU_P_21"
-0.041,"CBCL,CBCL_50"
-0.041,"SCARED_P,SCARED_P_06"
-0.042,"SympChck,CSC_33P"
-0.042,"SympChck,CSC_55hC"
-0.042,"ICU_P,ICU_P_03"
-0.043,"ICU_P,ICU_P_22"
-0.043,"SympChck,CSC_46P"
-0.044,"SympChck,CSC_47P"
-0.044,"PreInt_DevHx,temp_05"
-0.044,"ESWAN,Panic_B12"
-0.044,"CBCL,CBCL_71"
-0.045,"CBCL,CBCL_52"
-0.045,"SympChck,CSC_30P"
-0.046,"CBCL,CBCL_56D"
-0.047,"SCARED_P,SCARED_P_18"
-0.047,"CBCL,CBCL_26"
-0.049,"SympChck,CSC_17P"
-0.049,"CBCL,CBCL_06"
-0.050,"CBCL,CBCL_07"
-0.050,"SCARED_P,SCARED_P_24"
-0.052,"ESWAN,Panic_B08"
-0.052,"SympChck,CSC_09P"
-0.052,"SCARED_P,SCARED_P_23"
-0.055,"SCARED_P,SCARED_P_01"
-0.055,"SympChck,CSC_15P"
-0.056,"ESWAN,MDD_3B"
-0.056,"PreInt_DevHx,newborn_problems"
-0.057,"SCQ,SCQ_23"
-0.057,"SCQ,SCQ_21"
-0.057,"CBCL,CBCL_112"
-0.057,"SCARED_P,SCARED_P_29"
-0.058,"ESWAN,Panic_B09"
-0.059,"ESWAN,Panic_B05"
-0.059,"PreInt_DevHx,hospital_dur_WAS_MISSING"
-0.059,"CBCL,CBCL_46"
-0.060,"ICU_P,ICU_P_06"
-0.060,"SCARED_P,SCARED_P_04"
-0.062,"ESWAN,Panic_B10"
-0.064,"CBCL,CBCL_106"
-0.064,"CBCL,CBCL_39"
-0.064,"ESWAN,Panic_B07"
-0.065,"ESWAN,Panic_B13"
-0.066,"SympChck,CSC_13P"
-0.068,"CBCL,CBCL_24"
-0.069,"SympChck,CSC_41C"
-0.069,"MFQ_P,MFQ_P_32"
-0.071,"SCARED_P,SCARED_P_26"
-0.072,"SWAN,SWAN_01"
-0.073,"PreInt_DevHx,birthweight_lbs"
-0.074,"ESWAN,Panic_B11"
-0.079,"SCARED_P,SCARED_P_22"
-0.084,"PreInt_DevHx,labor_dur_WAS_MISSING"
-0.084,"CBCL,CBCL_72"
-0.086,"SympChck,CSC_41P"
-0.089,"SympChck,CSC_33C"
-0.091,"CBCL,CBCL_94"
-0.097,"SympChck,CSC_49P"
-0.110,"SympChck,CSC_29P"
-0.115,"CBCL,CBCL_81"
-0.115,"Basic_Demos,Age"
-0.155,"CBCL,CBCL_83"
